unitid,institution_name,alias_name,city,county_name,state,zip_code,control_code,control_label,sector_code,iclevel_code,iclevel_label,locale_code,locale_label,web_address,admissions_url,financial_aid_url,net_price_url,application_url,opeid_raw,opeid8,opeid6,source_year,source_table,source_url,seo_slug,seo_focus_keyword,seo_secondary_keyword,seo_title_vi,seo_h1_vi,seo_meta_description_vi,seo_content_cluster,seo_search_intent
110635,University of California-Berkeley,UC Berkeley,Berkeley,Alameda County,CA,94720,1,Public,1,1,4-year,12,City: Midsize,www.berkeley.edu/,admissions.berkeley.edu/,https://financialaid.berkeley.edu/contact-us,https://financialaid.berkeley.edu/how-aid-works/estimate-your-financial-aid/,admission.universityofcalifornia.edu/apply-now.html,00131200,00131200,001312,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-berkeley-berkeley-california,review University of California-Berkeley california,hoc phi University of California-Berkeley 2026,"University of California-Berkeley review 2026: hoc phi, dieu kien, OPEID",Review University of California-Berkeley o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Berkeley tai Berkeley, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110644,University of California-Davis,UC Davis,Davis,Yolo County,CA,95616-8678,1,Public,1,1,4-year,23,Suburb: Small,ucdavis.edu/,ucdavis.edu/admissions/,financialaid.ucdavis.edu/,myawards.ucdavis.edu/AidEstimator,admission.universityofcalifornia.edu/apply-now.html,00131300,00131300,001313,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-davis-davis-california,review University of California-Davis california,hoc phi University of California-Davis 2026,"University of California-Davis review 2026: hoc phi, dieu kien, OPEID",Review University of California-Davis o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Davis tai Davis, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110653,University of California-Irvine,UCI UC Irvine,Irvine,Orange County,CA,92697,1,Public,1,1,4-year,11,City: Large,www.uci.edu/,admissions.uci.edu/,www.ofas.uci.edu/,www.ofas.uci.edu/content/Calculator.aspx,admission.universityofcalifornia.edu/apply-now.html,00131400,00131400,001314,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-irvine-irvine-california,review University of California-Irvine california,hoc phi University of California-Irvine 2026,"University of California-Irvine review 2026: hoc phi, dieu kien, OPEID",Review University of California-Irvine o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Irvine tai Irvine, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110662,University of California-Los Angeles,UCLA,Los Angeles,Los Angeles County,CA,90095-1405,1,Public,1,1,4-year,11,City: Large,www.ucla.edu/,www.admissions.ucla.edu/,financialaid.ucla.edu/,https://admission.ucla.edu/tuition-aid/net-cost-calculator,admission.universityofcalifornia.edu/apply-now.html,00131500,00131500,001315,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-los-angeles-los-angeles-california,review University of California-Los Angeles california,hoc phi University of California-Los Angeles 2026,"University of California-Los Angeles review 2026: hoc phi, dieu kien, OPEID",Review University of California-Los Angeles o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Los Angeles tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
445188,University of California-Merced,UC Merced,Merced,Merced County,CA,95343-5603,1,Public,1,1,4-year,22,Suburb: Midsize,ucmerced.edu/,admissions.ucmerced.edu/,financialaid.ucmerced.edu/,finaidcalc.ucmerced.edu/,admission.universityofcalifornia.edu/apply-now.html,04127100,04127100,041271,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-merced-merced-california,review University of California-Merced california,hoc phi University of California-Merced 2026,"University of California-Merced review 2026: hoc phi, dieu kien, OPEID",Review University of California-Merced o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Merced tai Merced, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110671,University of California-Riverside,UC Riverside,Riverside,Riverside County,CA,92521,1,Public,1,1,4-year,11,City: Large,www.ucr.edu/,admissions.ucr.edu/,financialaid.ucr.edu/,netpricecalculator.ucr.edu/,admission.universityofcalifornia.edu/apply-now.html,00131600,00131600,001316,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-riverside-riverside-california,review University of California-Riverside california,hoc phi University of California-Riverside 2026,"University of California-Riverside review 2026: hoc phi, dieu kien, OPEID",Review University of California-Riverside o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Riverside tai Riverside, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110680,University of California-San Diego,UCSD UC San Diego,La Jolla,San Diego County,CA,92093,1,Public,1,1,4-year,11,City: Large,www.ucsd.edu/,admissions.ucsd.edu/index.html,fas.ucsd.edu/,fas.ucsd.edu/forms-and-resources/financial-aid-estimator/index.html,admission.universityofcalifornia.edu/apply-now.html,00131700,00131700,001317,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-san-diego-la-jolla-california,review University of California-San Diego california,hoc phi University of California-San Diego 2026,"University of California-San Diego review 2026: hoc phi, dieu kien, OPEID",Review University of California-San Diego o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-San Diego tai La Jolla, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110699,University of California-San Francisco,"UCSF UC San Francisco University of California at San Francisco University of California, San Francisco",San Francisco,San Francisco County,CA,94143-0244,1,Public,1,1,4-year,11,City: Large,ucsf.edu/,https://ucsf.edu/education/admissions,finaid.ucsf.edu/,,ucsf.edu/education/admissions,00131900,00131900,001319,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-san-francisco-san-francisco-california,review University of California-San Francisco california,hoc phi University of California-San Francisco 2026,"University of California-San Francisco review 2026: hoc phi, dieu kien, OPEID",Review University of California-San Francisco o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-San Francisco tai San Francisco, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110705,University of California-Santa Barbara,UCSB UC Santa Barbara,Santa Barbara,Santa Barbara County,CA,93106,1,Public,1,1,4-year,22,Suburb: Midsize,www.ucsb.edu/,www.admissions.ucsb.edu/,www.finaid.ucsb.edu/,finaid.ucsb.edu/net-price-calculator,admission.universityofcalifornia.edu/apply-now.html,00132000,00132000,001320,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-santa-barbara-santa-barbara-california,review University of California-Santa Barbara california,hoc phi University of California-Santa Barbara 2026,"University of California-Santa Barbara review 2026: hoc phi, dieu kien, OPEID",Review University of California-Santa Barbara o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Santa Barbara tai Santa Barbara, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
110714,University of California-Santa Cruz,UC Santa Cruz,Santa Cruz,Santa Cruz County,CA,95064-1011,1,Public,1,1,4-year,13,City: Small,www.ucsc.edu/,admissions.ucsc.edu/,financialaid.ucsc.edu/,www2.ucsc.edu/finaidcalc/,admission.universityofcalifornia.edu/apply-now.html,00132100,00132100,001321,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-santa-cruz-santa-cruz-california,review University of California-Santa Cruz california,hoc phi University of California-Santa Cruz 2026,"University of California-Santa Cruz review 2026: hoc phi, dieu kien, OPEID",Review University of California-Santa Cruz o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-Santa Cruz tai Santa Cruz, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
124557,University of California-System Administration Central Office,UCOP,Oakland,Alameda County,CA,94607-5200,1,Public,0,1,4-year,11,City: Large,www.ucop.edu/,,,admission.universityofcalifornia.edu/tuition-financial-aid/estimate-your-aid.html,https://admission.universityofcalifornia.edu/apply-now.html,00131100,00131100,001311,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-california-system-administration-central-office-oakland-california,review University of California-System Administration Central Office california,hoc phi University of California-System Administration Central Office 2026,"University of California-System Administration Central Office review 2026: hoc phi, dieu kien, OPEID",Review University of California-System Administration Central Office o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of California-System Administration Central Office tai Oakland, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
447801,University of East-West Medicine,,Sunnyvale,Santa Clara County,CA,94085-3922,3,Private for-profit,3,1,4-year,12,City: Midsize,www.uewm.edu/,www.uewm.edu/admissions/admissions,www.uewm.edu/admissions/financial-aid,www.uewm.edu/admissions/financial-aid,,03995300,03995300,039953,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-east-west-medicine-sunnyvale-california,review University of East-West Medicine california,hoc phi University of East-West Medicine 2026,"University of East-West Medicine review 2026: hoc phi, dieu kien, OPEID",Review University of East-West Medicine o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of East-West Medicine tai Sunnyvale, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
117140,University of La Verne,La Verne,La Verne,Los Angeles County,CA,91750-4401,2,Private nonprofit,2,1,4-year,21,Suburb: Large,https://www.laverne.edu/,https://laverne.edu/admission/,https://laverne.edu/financial-aid/,https://laverne.edu/financial-aid/npc/,https://laverne.edu/apply/,00121600,00121600,001216,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-la-verne-la-verne-california,review University of La Verne california,hoc phi University of La Verne 2026,"University of La Verne review 2026: hoc phi, dieu kien, OPEID",Review University of La Verne o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of La Verne tai La Verne, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
262086,University of Massachusetts Global,,Irvine,Orange County,CA,92618,1,Public,1,1,4-year,11,City: Large,www.umassglobal.edu/,www.umassglobal.edu/admissions,www.umassglobal.edu/tuition-and-aid/financing-your-education,umassglobal.studentaidcalculator.com/survey.aspx,www.umassglobal.edu/apply,04161800,04161800,041618,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-massachusetts-global-irvine-california,review University of Massachusetts Global california,hoc phi University of Massachusetts Global 2026,"University of Massachusetts Global review 2026: hoc phi, dieu kien, OPEID",Review University of Massachusetts Global o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of Massachusetts Global tai Irvine, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
484631,University of Phoenix-California,,Ontario,San Bernardino County,CA,91761,3,Private for-profit,3,1,4-year,12,City: Midsize,https://www.phoenix.edu/,https://www.phoenix.edu/admissions.html,https://www.phoenix.edu/student-orientation/paying-for-school.html,https://www.phoenix.edu/tuition_and_financial_options/net-price-calculator.html,https://www.phoenix.edu/application/quick-app,32098800,32098800,320988,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-phoenix-california-ontario-california,review University of Phoenix-California california,hoc phi University of Phoenix-California 2026,"University of Phoenix-California review 2026: hoc phi, dieu kien, OPEID",Review University of Phoenix-California o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of Phoenix-California tai Ontario, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
121691,University of Redlands,,Redlands,San Bernardino County,CA,92373-0999,2,Private nonprofit,2,1,4-year,13,City: Small,www.redlands.edu/,www.redlands.edu/admissions-and-aid/undergraduate,www.redlands.edu/sfs,www.redlands.edu/npc,www.redlands.edu/admissions-and-aid/undergraduate/apply,00132200,00132200,001322,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-redlands-redlands-california,review University of Redlands california,hoc phi University of Redlands 2026,"University of Redlands review 2026: hoc phi, dieu kien, OPEID",Review University of Redlands o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of Redlands tai Redlands, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
488785,University of Saint Katherine,,San Marcos,San Diego County,CA,92069,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.usk.edu/,www.usk.edu/apply,www.usk.edu/affording-usk,www.usk.edu/net-price-calculator,www.usk.edu/apply,04259700,04259700,042597,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-saint-katherine-san-marcos-california,review University of Saint Katherine california,hoc phi University of Saint Katherine 2026,"University of Saint Katherine review 2026: hoc phi, dieu kien, OPEID",Review University of Saint Katherine o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of Saint Katherine tai San Marcos, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
122436,University of San Diego,USD,San Diego,San Diego County,CA,92110-2492,2,Private nonprofit,2,1,4-year,11,City: Large,www.sandiego.edu/,www.sandiego.edu/admissions/,www.sandiego.edu/admission-and-aid/tuition-and-financial-aid.php,www.sandiego.edu/admissions/undergraduate/tuition-financial-aid/net-price-calculator.php,www.sandiego.edu/admissions/undergraduate/apply/application.php,01039500,01039500,010395,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-san-diego-san-diego-california,review University of San Diego california,hoc phi University of San Diego 2026,"University of San Diego review 2026: hoc phi, dieu kien, OPEID",Review University of San Diego o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of San Diego tai San Diego, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
122612,University of San Francisco,,San Francisco,San Francisco County,CA,94117-1080,2,Private nonprofit,2,1,4-year,11,City: Large,https://www.usfca.edu/,https://www.usfca.edu/admission,https://www.usfca.edu/admission/financial-aid,https://www.usfca.edu/admission/financial-aid/net-price-calculator,https://www.usfca.edu/admission/undergraduate/apply,00132500,00132500,001325,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-san-francisco-san-francisco-california,review University of San Francisco california,hoc phi University of San Francisco 2026,"University of San Francisco review 2026: hoc phi, dieu kien, OPEID",Review University of San Francisco o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of San Francisco tai San Francisco, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
112394,University of Silicon Valley,,San Jose,Santa Clara County,CA,95134,3,Private for-profit,3,1,4-year,11,City: Large,https://usv.edu/,https://usv.edu/admission/,https://usv.edu/admission/financial-aid/,https://usv.edu/forms/netpricecalculator.html,https://usv.edu/apply-now/,00117700,00117700,001177,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-silicon-valley-san-jose-california,review University of Silicon Valley california,hoc phi University of Silicon Valley 2026,"University of Silicon Valley review 2026: hoc phi, dieu kien, OPEID",Review University of Silicon Valley o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of Silicon Valley tai San Jose, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
123961,University of Southern California,USC,Los Angeles,Los Angeles County,CA,90089,2,Private nonprofit,2,1,4-year,11,City: Large,www.usc.edu/,https://admission.usc.edu/,financialaid.usc.edu/,https://financialaid.usc.edu/npc,https://www.commonapp.org/,00132800,00132800,001328,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-southern-california-los-angeles-california,review University of Southern California california,hoc phi University of Southern California 2026,"University of Southern California review 2026: hoc phi, dieu kien, OPEID",Review University of Southern California o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of Southern California tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
367954,University of St. Augustine for Health Sciences,University of St. Augustine,San Marcos,San Diego County,CA,92069,3,Private for-profit,3,1,4-year,21,Suburb: Large,www.usa.edu/,www.usa.edu/admissions-aid/,www.usa.edu/admissions-aid/financial-aid/,www.usa.edu/admissions-aid/financial-aid/,https://www.usa.edu/apply/,03171300,03171300,031713,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-st-augustine-for-health-sciences-san-marcos-california,review University of St. Augustine for Health Sciences california,hoc phi University of St. Augustine for Health Sciences 2026,"University of St. Augustine for Health Sciences review 2026: hoc phi, dieu kien, OPEID",Review University of St. Augustine for Health Sciences o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of St. Augustine for Health Sciences tai San Marcos, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
120883,University of the Pacific,Pacific | UOP | University of Pacific | Pacific University | U. Pacific | Univ. of Pacific | U. of Pacific,Stockton,San Joaquin County,CA,95211-0197,2,Private nonprofit,2,1,4-year,11,City: Large,www.pacific.edu/,www.pacific.edu/Admission,www.pacific.edu/financial-aid/contact,https://pacific.studentaidcalculator.com/survey.aspx,www.pacific.edu/admission/undergraduate,00132900,00132900,001329,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-the-pacific-stockton-california,review University of the Pacific california,hoc phi University of the Pacific 2026,"University of the Pacific review 2026: hoc phi, dieu kien, OPEID",Review University of the Pacific o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of the Pacific tai Stockton, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
449870,University of the West,UWest,Rosemead,Los Angeles County,CA,91770,2,Private nonprofit,2,1,4-year,21,Suburb: Large,www.uwest.edu/,www.uwest.edu/admissions-information/,www.uwest.edu/financial-aid/,www.uwest.edu/net-price-calculator/,applyuwest.org/,03696300,03696300,036963,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-the-west-rosemead-california,review University of the West california,hoc phi University of the West 2026,"University of the West review 2026: hoc phi, dieu kien, OPEID",Review University of the West o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of the West tai Rosemead, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
484862,University of West Los Angeles,,Inglewood,Los Angeles County,CA,90301,3,Private for-profit,3,1,4-year,21,Suburb: Large,www.uwla.edu/,www.uwla.edu/apps/pages/index.jsp?uREC_ID=321739&type=d,www.uwla.edu/apps/pages/index.jsp?uREC_ID=485621&type=d,https://www.uwla.edu/apps/pages/index.jsp?uREC_ID=485621&type=d&termREC_ID=&pREC_ID=935516,https://www.uwla.edu/apps/forms2/?f=5563,02052300,02052300,020523,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,university-of-west-los-angeles-inglewood-california,review University of West Los Angeles california,hoc phi University of West Los Angeles 2026,"University of West Los Angeles review 2026: hoc phi, dieu kien, OPEID",Review University of West Los Angeles o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho University of West Los Angeles tai Inglewood, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
449445,Valley College of Medical Careers,,West Hills,Los Angeles County,CA,91304,3,Private for-profit,6,2,2-year,11,City: Large,www.valleycollegeofmedicalcareers.info/,valleycollegeofmedicalcareers.info/admissions-.html,,www.vcmc.edu/net-price-calculator.html,,04114500,04114500,041145,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,valley-college-of-medical-careers-west-hills-california,review Valley College of Medical Careers california,hoc phi Valley College of Medical Careers 2026,"Valley College of Medical Careers review 2026: hoc phi, dieu kien, OPEID",Review Valley College of Medical Careers o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Valley College of Medical Careers tai West Hills, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
123651,Vanguard University of Southern California,Vanguard University,Costa Mesa,Orange County,CA,92626,2,Private nonprofit,2,1,4-year,12,City: Midsize,https://www.vanguard.edu/,https://www.vanguard.edu/admissions/undergraduate,https://www.vanguard.edu/admissions/financial-aid,https://www.vanguard.edu/admissions/net-price-calculator,https://www.vanguard.edu/admissions/undergraduate/how-to-apply,00129300,00129300,001293,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,vanguard-university-of-southern-california-costa-mesa-california,review Vanguard University of Southern California california,hoc phi Vanguard University of Southern California 2026,"Vanguard University of Southern California review 2026: hoc phi, dieu kien, OPEID",Review Vanguard University of Southern California o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Vanguard University of Southern California tai Costa Mesa, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
125028,Ventura College,,Ventura,Ventura County,CA,93003-3872,1,Public,4,2,2-year,12,City: Midsize,www.venturacollege.edu/,www.venturacollege.edu/apply_enroll/,www.venturacollege.edu/departments/student-services/financial-aid,www.venturacollege.edu/departments/student_services/financial_aid/index.shtml,www.venturacollege.edu/apply-and-enroll,00133400,00133400,001334,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,ventura-college-ventura-california,review Ventura College california,hoc phi Ventura College 2026,"Ventura College review 2026: hoc phi, dieu kien, OPEID",Review Ventura College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Ventura College tai Ventura, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
125019,Ventura County Community College System Office,Ventura County Community College District,Camarillo,Ventura County,CA,93010,1,Public,0,2,2-year,13,City: Small,www.vcccd.edu/,,,,,00686300,00686300,006863,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,ventura-county-community-college-system-office-camarillo-california,review Ventura County Community College System Office california,hoc phi Ventura County Community College System Office 2026,"Ventura County Community College System Office review 2026: hoc phi, dieu kien, OPEID",Review Ventura County Community College System Office o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Ventura County Community College System Office tai Camarillo, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
125091,Victor Valley College,,Victorville,San Bernardino County,CA,92395-5850,1,Public,4,2,2-year,21,Suburb: Large,www.vvc.edu/,www.vvc.edu/admissions-records/,www.vvc.edu/financial-aid/,https://misweb.cccco.edu/npc/991/npcalc.htm,https://www.vvc.edu/apply,00133500,00133500,001335,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,victor-valley-college-victorville-california,review Victor Valley College california,hoc phi Victor Valley College 2026,"Victor Valley College review 2026: hoc phi, dieu kien, OPEID",Review Victor Valley College o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho Victor Valley College tai Victorville, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
489858,West Coast University-Center for Graduate Studies,,Los Angeles,Los Angeles County,CA,90004-2115,3,Private for-profit,3,1,4-year,11,City: Large,https://westcoastuniversity.edu/,https://westcoastuniversity.edu/get-started,https://westcoastuniversity.edu/tuition-financial-aid/financial-aid,https://wcu.aidcalc.cloud/,https://westcoastuniversity.edu/get-started/application-for-admission,03698307,03698307,036983,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-coast-university-center-for-graduate-studies-los-angeles-california,review West Coast University-Center for Graduate Studies california,hoc phi West Coast University-Center for Graduate Studies 2026,"West Coast University-Center for Graduate Studies review 2026: hoc phi, dieu kien, OPEID",Review West Coast University-Center for Graduate Studies o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Coast University-Center for Graduate Studies tai Los Angeles, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
443331,West Coast University-Los Angeles,,North Hollywood,Los Angeles County,CA,91606,3,Private for-profit,3,1,4-year,11,City: Large,westcoastuniversity.edu/,westcoastuniversity.edu/get-started,westcoastuniversity.edu/tuition-financial-aid/financial-aid,https://wcu.aidcalc.cloud/,westcoastuniversity.edu/get-started/application-for-admission,03698300,03698300,036983,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-coast-university-los-angeles-north-hollywood-california,review West Coast University-Los Angeles california,hoc phi West Coast University-Los Angeles 2026,"West Coast University-Los Angeles review 2026: hoc phi, dieu kien, OPEID",Review West Coast University-Los Angeles o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Coast University-Los Angeles tai North Hollywood, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
458229,West Coast University-Ontario,,Ontario,San Bernardino County,CA,91761-7698,3,Private for-profit,3,1,4-year,12,City: Midsize,westcoastuniversity.edu/,westcoastuniversity.edu/get-started,westcoastuniversity.edu/tuition-financial-aid/financial-aid,https://wcu.aidcalc.cloud/,westcoastuniversity.edu/get-started/application-for-admission,03698302,03698302,036983,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-coast-university-ontario-ontario-california,review West Coast University-Ontario california,hoc phi West Coast University-Ontario 2026,"West Coast University-Ontario review 2026: hoc phi, dieu kien, OPEID",Review West Coast University-Ontario o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Coast University-Ontario tai Ontario, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
458210,West Coast University-Orange County,,Anaheim,Orange County,CA,92802-2905,3,Private for-profit,3,1,4-year,11,City: Large,westcoastuniversity.edu/,westcoastuniversity.edu/get-started,westcoastuniversity.edu/tuition-financial-aid/financial-aid,https://wcu.aidcalc.cloud/,westcoastuniversity.edu/get-started/application-for-admission,03698301,03698301,036983,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-coast-university-orange-county-anaheim-california,review West Coast University-Orange County california,hoc phi West Coast University-Orange County 2026,"West Coast University-Orange County review 2026: hoc phi, dieu kien, OPEID",Review West Coast University-Orange County o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Coast University-Orange County tai Anaheim, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",university-college-review,informational-commercial
448637,West Hills Community College District,,Coalinga,Fresno County,CA,93210,1,Public,0,2,2-year,33,Town: Remote,https://www.westhillscollege.com/,https://www.westhillscollege.com/,https://www.westhillscollege.com/,https://westhillscollege.com/disclosure/,https://www.westhillscollege.com/,00470000,00470000,004700,2023,HD2023,https://nces.ed.gov/ipeds/datacenter/data/HD2023.zip,west-hills-community-college-district-coalinga-california,review West Hills Community College District california,hoc phi West Hills Community College District 2026,"West Hills Community College District review 2026: hoc phi, dieu kien, OPEID",Review West Hills Community College District o California cho du hoc sinh Viet Nam,"Tong hop IPEDS cho West Hills Community College District tai Coalinga, California: loai truong, cap dao tao, website, va ma OPE chuan de lam SEO.",community-college-review,informational-commercial
